YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,TOA_SW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,T2MDEW,T2MWET,PRECTOTCORR,RH2M,QV2M,PS,WS2M,WS10M,WD2M,WD10M
2023,4,10,15,1.92,2.37,3.14,225.7,275.83,30.57,0.67,3.33,4.69,-5.65,-0.48,0,46.94,3.97,62.47,5.62,10.69853514,231.78,231.83
2023,4,6,13,2.87,3.58,4.34,340.4,416.05,48.52,1.62,8.35,5.36,-8.06,-1.35,0,36.94,3.3,62.43,5.66,10.77468129,228.92,228.93
2023,5,21,14,0.91,2.72,4.02,121.62,319.98,15.55,0.48,2.42,8.09,-0.3,3.9,0.19,56.5,6.1,62.46,5.62,10.69853514,224.66,224.46
2023,4,10,13,2.86,3.51,4.37,342.77,410.92,48.83,1.54,7.88,6.98,-7.16,-0.09,0,35.81,3.6,62.51,5.63,10.71757167,229.05,228.94
2023,5,3,16,0.71,1.44,2.35,88.75,168.2,12.3,0.2,1,4.05,-0.52,1.76,0,73.81,6.04,62.39,5.57,10.60335244,214.25,214.3
2023,5,17,13,1.79,3.32,4.49,233.2,400.55,31.89,1.11,5.73,9.08,1.4,5.24,0.18,60.38,6.96,62.52,5.6,10.66046206,228.17,228.22
2023,5,14,12,2.74,3.63,4.72,355.88,440.12,49.24,1.77,9.4,10.26,-0.14,5.06,0.04,50.44,6.29,62.38,5.63,10.71757167,221.74,221.73
2023,5,17,14,1.71,2.87,4.01,222.1,347.3,29.14,0.93,4.73,8.42,1.68,5.05,0.3,64.38,7.08,62.5,5.57,10.60335244,228.98,228.99
2023,3,29,12,2.83,3.63,4.47,336.88,420.1,47.2,1.52,7.73,4.12,-7.6,-1.74,0,42.31,3.48,62.33,5.65,10.75564475,232.59,232.43
2023,5,10,10,3.25,3.6,4.34,395.9,427.73,56.59,1.91,9.88,5.45,-11.6,-3.07,0,27.5,2.5,62.4,5.68,10.81275437,221.21,221.14
2023,4,15,15,1.62,2.13,3.17,190.45,245.3,25.02,0.51,2.55,8.29,-4.79,1.75,0,39.12,4.27,62.72,5.56,10.5843159,218.56,218.65
2023,5,26,11,2.65,3.72,4.67,347.75,452.15,50.15,1.93,10.42,9.52,-1.04,4.24,0.02,50.81,6.04,62.47,5.63,10.71757167,222.02,221.94
2023,4,12,12,3.21,3.58,4.6,385.42,418.38,53.38,1.76,9.15,8.41,-7.27,0.58,0,31.88,3.48,62.65,5.63,10.71757167,233.64,233.64
2023,5,4,15,0.5,2.43,3.26,71.4,294.7,11.34,0.32,1.65,4.63,-0.12,2.26,0.34,73.62,6.29,62.33,5.55,10.56527936,217.74,217.72
2023,5,24,13,2.67,3.51,4.5,341.55,431.08,48.94,1.8,9.55,10,2.75,6.37,0,62.69,7.69,62.51,5.55,10.56527936,225.11,225.18
2023,3,4,13,1.71,3.05,3.95,208.27,359.17,29.18,0.94,4.92,3.93,-5.84,-0.95,0,49.75,4.03,62.7,5.61,10.6794986,229.86,229.92
2023,4,28,13,1.92,3.01,4.45,221.3,335.98,27.16,0.81,4.05,7.09,-2.44,2.33,0.01,51.81,5.25,62.39,5.59,10.64142552,226.02,226.08
2023,5,7,11,2.84,3.82,4.65,358.88,457.95,52.09,2.02,10.75,7.01,-2.01,2.5,0,53.81,5.37,62.35,5.66,10.77468129,223.32,223.33
2023,3,14,14,1.4,2.22,3.63,165.23,247.6,20.43,0.55,2.92,1.61,-4.99,-1.69,0.01,63.06,4.33,62.2,5.55,10.56527936,226.65,226.72
2023,4,6,12,3.12,3.78,4.55,374.67,439,53.59,1.87,9.73,5.51,-10.1,-2.3,0,30.94,2.81,62.47,5.58,10.62238898,230,229.9
2023,4,9,14,2.16,2.83,3.87,255.8,328.58,34.35,0.97,4.92,5.68,-7.49,-0.91,0,37.5,3.42,62.67,5.6,10.66046206,220.87,221.01
2023,4,26,14,2.14,2.99,3.95,255.88,350.73,35.22,1.03,5.33,5.17,-2.21,1.48,0.06,59.69,5.25,62.33,5.57,10.60335244,223.35,223.42
2023,3,6,11,2.96,3.33,4.03,351.3,392.23,49.16,1.64,8.7,3.73,-13.59,-4.93,0,26.56,2.14,62.57,5.57,10.60335244,228.98,229
2023,3,19,14,1.23,2.47,3.69,161.33,289.25,22.7,0.58,2.92,1.43,-3.5,-1.03,0.06,71.75,4.88,61.97,5.5,10.47009666,210.28,210.16
2023,3,27,15,1.97,2.33,3.03,228.62,268.75,30.26,0.63,3.15,2.16,-9.52,-3.68,0,40.75,2.93,62.12,5.52,10.50816974,220.41,220.46
2023,5,3,9,2.1,2.66,3.74,254.2,309.95,33.94,0.95,4.98,4.32,-0.88,1.72,0,70.62,5.86,62.51,5.53,10.52720628,222.94,222.96
2023,3,14,12,1.97,2.92,4.28,237.1,335.9,29.65,0.94,4.7,3.23,-5.95,-1.35,0.01,51.62,3.97,62.31,5.58,10.62238898,226.81,226.77
2023,4,3,12,2.91,3.67,4.52,362.58,440.7,52.7,1.73,8.83,4.39,-3.69,0.35,0,57.94,4.88,62.02,5.54,10.54624282,228.08,227.91
2023,4,12,13,3.16,3.36,4.38,373.73,392.4,51.06,1.59,8.23,8.22,-6.31,0.96,0,34.81,3.78,62.63,5.59,10.64142552,232.73,232.8
2023,4,28,16,0.59,1.07,2.32,64.48,110.83,7.12,0.1,0.5,2.62,-1.1,0.76,0.01,77.62,5.74,62.32,5.39,10.26069473,222.01,222.14
2023,3,29,13,2.52,3.38,4.27,300.92,391.75,41.59,1.27,6.42,3.65,-6.56,-1.45,0,47.06,3.72,62.29,5.57,10.60335244,231.2,231.16
2023,4,6,14,2.44,3.06,3.85,290.52,353.52,40.3,1.19,6.1,4.87,-6.61,-0.88,0,42.81,3.72,62.4,5.55,10.56527936,227.57,227.6
2023,4,27,15,1.09,1.8,3.23,126.27,190.1,15.04,0.34,1.75,2.73,-3.26,-0.27,0.01,65.25,4.82,62.39,5.45,10.37491397,219.42,219.53
2023,5,17,15,1.13,2.23,3.31,148.48,268.33,19.06,0.5,2.6,7.62,1.76,4.69,0.45,68.44,7.14,62.49,5.46,10.39395051,227.61,227.55
2023,3,20,14,1,2.78,3.7,140.23,337.95,21.5,0.56,2.85,-0.63,-3.67,-2.15,0.53,81.88,4.82,61.75,5.39,10.26069473,222.59,222.49
2023,4,20,11,3.11,3.74,4.58,385.73,449.42,55.41,1.97,10.38,7.96,-2.97,2.5,0,46.81,5,62.39,5.56,10.5843159,233,233.01
2023,5,21,12,1.92,3.38,4.72,250.3,398.7,32.66,1.17,6.27,9.08,-0.96,4.06,0.14,50.44,5.8,62.5,5.53,10.52720628,221.51,221.34
2023,4,1,13,1.51,3.41,4.3,193.98,403.45,28.46,0.91,4.5,1.1,-6.17,-2.53,0.47,58.69,3.91,62.02,5.52,10.50816974,220.81,220.92
2023,4,18,12,2.95,3.46,4.63,356.08,403.27,47.46,1.6,8.4,9.95,-2.13,3.9,0,43.75,5.31,62.78,5.55,10.56527936,224.49,224.54
2023,4,4,10,2.78,3.21,4.07,341.95,386.38,48.13,1.45,7.38,3.55,-6.18,-1.32,0.01,49.69,3.91,62.27,5.48,10.43202358,238.1,238.07
2023,4,22,14,2.14,2.97,3.94,260.02,350.62,35.83,1.05,5.38,3.26,-4.3,-0.52,0.16,58.94,4.58,62.14,5.53,10.52720628,228.95,228.99
2023,5,5,13,2.81,3.61,4.47,355.6,437.83,51.12,1.84,9.6,7.71,-1.87,2.92,0,52.94,5.62,62.22,5.54,10.54624282,230.32,230.37
2023,5,11,14,2.73,3.2,4,323.3,374.62,44.94,1.38,7.12,7.11,-7.37,-0.13,0,34.25,3.48,62.44,5.56,10.5843159,214.52,214.39
2023,4,18,15,1.72,2.04,3.18,197.45,229.95,24.66,0.56,2.85,7.65,-0.61,3.52,0,56.38,5.86,62.68,5.43,10.33684089,224.13,224.31
2023,5,5,12,3.18,3.83,4.7,406.45,465.48,59.1,2.23,12.1,7.86,-3.42,2.22,0,47.31,5.07,62.26,5.52,10.50816974,229.42,229.41
2023,5,8,11,3.2,3.89,4.66,399.45,462.92,58.16,2.16,11.55,7.76,-7.06,0.35,0,34.12,3.6,62.47,5.56,10.5843159,222.61,222.66
2023,5,15,11,2.09,3.46,4.67,268.35,410.15,36.71,1.29,6.75,8.85,-2.25,3.3,0.12,48.5,5.55,62.2,5.51,10.4891332,231.85,231.91
2023,5,20,11,2.87,3.74,4.67,367.83,449.8,52.5,1.91,10.15,9.21,-3.87,2.67,0,40.25,4.7,62.36,5.51,10.4891332,224.6,224.45
2023,5,31,14,2.46,3.17,4.04,305.15,385.98,42.81,1.53,7.85,12.56,-1.04,5.76,0,39.62,5.74,62.69,5.5,10.47009666,222.18,222.33
2023,3,29,14,2.25,2.93,3.79,265.05,341,35.88,0.95,4.83,3.03,-6.07,-1.52,0,50.94,3.85,62.27,5.5,10.47009666,229.66,229.69
2023,3,28,12,2.69,3.45,4.46,317.85,393.5,43.12,1.3,6.58,3.02,-6.4,-1.69,0,51,3.91,62.21,5.5,10.47009666,223.85,223.71
2023,4,2,13,2.11,3.39,4.31,270.67,405.67,39.57,1.2,6.05,1.41,-5.1,-1.85,0.12,63,4.33,61.78,5.47,10.41298704,230.1,230.08
2023,5,18,15,1.18,2.17,3.31,145.8,256.65,19.01,0.48,2.45,8.7,2.15,5.42,0.24,65.31,7.32,62.46,5.39,10.26069473,234.08,234.02
2023,3,27,11,3.19,3.61,4.35,377.73,419.42,52.98,1.64,8.38,3.57,-13.52,-4.98,0,26,2.08,62.23,5.48,10.43202358,225.12,225.14
2023,5,31,13,2.84,3.6,4.51,353.77,436.3,50.17,1.98,10.55,12.9,-2.32,5.29,0,35.31,5.25,62.73,5.5,10.47009666,221.78,221.86
2023,3,29,15,1.61,2.24,3.05,189.35,260.5,25.07,0.53,2.62,2.24,-6.1,-1.92,0,53.75,3.85,62.24,5.44,10.35587743,226.4,226.43
2023,4,9,11,3.08,3.71,4.5,375.38,434.4,54.34,1.88,9.62,6.07,-9.11,-1.52,0,31.88,2.99,62.81,5.5,10.47009666,223.22,223.24
2023,5,4,9,0.38,2.33,3.74,57.2,267,8.22,0.23,1.2,4.43,-0.67,1.88,0.4,72,6.04,62.46,5.4,10.27973127,222.42,222.37
2023,4,21,11,2.54,3.68,4.59,324.98,440.7,46.23,1.64,8.23,5.97,-9.06,-1.55,0,32.44,3.05,62.35,5.49,10.45106012,225.23,225.46
2023,3,19,15,0.88,1.71,2.96,110.52,194.45,15.2,0.3,1.45,0.9,-3.4,-1.25,0.05,75.19,4.94,61.94,5.35,10.18454857,209.74,209.61
2023,4,17,13,2.97,3.35,4.41,357.75,393.7,49.11,1.59,8.23,9.96,-2.69,3.64,0,41.38,5.07,62.57,5.46,10.39395051,227.2,227.27
2023,4,22,15,1.62,2.29,3.21,192.8,266.67,25.98,0.62,3.1,2.59,-4.34,-0.87,0.15,61.56,4.58,62.11,5.45,10.37491397,227.32,227.41
2023,5,5,14,2.17,3.16,3.98,266.98,384,38.76,1.25,6.48,7.39,-1.1,3.15,0,56.75,5.86,62.18,5.47,10.41298704,230.97,230.94
2023,4,4,17,0.26,0.49,1.11,31.62,54.67,4.08,0.02,0.12,-0.14,-3.57,-1.85,0.17,79.31,4.82,62.13,5.24,9.975146639,224.64,224.81
2023,4,19,15,1.52,1.91,3.19,173.73,213,21.09,0.48,2.4,7.94,-1.19,3.37,0,53,5.68,62.38,5.4,10.27973127,222.71,222.87
2023,4,29,12,1.76,3.49,4.68,227.17,409.92,31,1.01,5.08,5.35,-2.12,1.62,0.13,59.88,5.37,62.48,5.45,10.37491397,216.72,216.66
2023,3,7,13,2.74,3.23,4,322.5,374.85,44.25,1.47,7.83,4.76,-11.41,-3.32,0,29.25,2.5,62.52,5.44,10.35587743,224.13,224.12
2023,4,26,11,3.11,3.69,4.62,384.4,440.15,53.38,1.84,9.27,6.44,-3.93,1.26,0.01,48.75,4.7,62.43,5.46,10.39395051,220.88,220.91
2023,5,15,16,0.82,1.48,2.42,97.95,171.85,12.62,0.23,1.12,5.41,0.68,3.05,0.41,73.56,6.65,62.13,5.35,10.18454857,226.12,226.21
2023,5,17,12,2.3,3.54,4.72,302.35,428.48,41.14,1.5,8.02,9.61,0.86,5.23,0.09,56.12,6.71,62.54,5.4,10.27973127,227.46,227.56
2023,5,19,16,1.02,1.49,2.44,124.45,175.73,15.8,0.3,1.48,6.28,0.28,3.28,0.16,66.81,6.41,62.32,5.37,10.22262165,219.87,219.88
2023,4,22,13,2.58,3.51,4.43,317.88,417.17,45.05,1.48,7.62,3.59,-4.53,-0.47,0.12,56.56,4.52,62.17,5.48,10.43202358,229.22,229.28
2023,5,27,14,1.45,2.98,4.03,185.02,359,26.91,0.91,4.58,7.15,0.48,3.81,0.62,64.31,6.53,62.31,5.42,10.31780435,222.43,222.39
2023,4,30,12,0.68,3.27,4.69,100.08,384.08,14.12,0.42,2.12,5.42,-0.83,2.3,0.57,65.56,5.92,62.27,5.38,10.24165819,217.39,217.46
2023,4,2,14,1.58,2.89,3.82,202.45,343.83,29.23,0.78,3.98,0.98,-4.9,-1.96,0.17,66.19,4.39,61.75,5.39,10.26069473,230.89,230.8
2023,4,19,11,3.15,3.7,4.58,384.83,439.5,54.77,1.91,10,10.38,-4.99,2.7,0,34.56,4.33,62.53,5.41,10.29876781,233.58,233.55
2023,5,31,12,2.7,3.81,4.72,340.7,459.9,49.44,2.02,11.42,12.94,-4.02,4.47,0,31.19,4.64,62.76,5.42,10.31780435,221.38,221.39
2023,4,8,13,2.69,3.5,4.35,322.8,406.73,45.11,1.52,7.52,6.83,-7.52,-0.35,0,34.88,3.42,62.77,5.42,10.31780435,220.85,220.77
2023,5,6,13,2.38,3.59,4.47,293.92,429.7,42.6,1.55,8.1,8.45,-0.18,4.14,0,56.38,6.23,62.21,5.41,10.29876781,228.92,228.9
2023,5,30,12,3.27,3.89,4.72,415.9,470,59.85,2.37,13.15,13.13,-1.76,5.69,0,36.31,5.43,62.81,5.41,10.29876781,216.49,216.49
2023,3,30,13,2.05,3.2,4.28,246.58,369.58,33.47,1.02,5.2,5.02,-7.05,-1.02,0,41.56,3.66,62.19,5.39,10.26069473,235.76,235.54
2023,3,31,11,2.06,3.14,4.4,247.05,359.27,32.02,1.04,5.17,2.66,-6.09,-1.71,0.45,52.94,3.91,62.33,5.38,10.24165819,221.29,221.52
2023,3,6,14,2.06,2.75,3.52,244.95,321.52,33.46,0.98,5.25,3.12,-9.54,-3.21,0,38.12,2.93,62.43,5.38,10.24165819,229.42,229.43
2023,3,29,11,2.91,3.62,4.38,342.05,419.48,48.2,1.53,7.8,4.1,-9.1,-2.49,0,37.94,3.11,62.34,5.36,10.20358511,233.71,233.61
2023,4,9,15,1.61,2.09,3.13,185.6,238.2,23.92,0.54,2.7,4.85,-7.32,-1.24,0,40.38,3.48,62.64,5.35,10.18454857,220.44,220.51
2023,4,24,14,1.13,2.83,3.95,148.73,333.98,21.03,0.64,3.27,3.27,-3.26,0.01,0.22,63.94,4.94,62.4,5.35,10.18454857,210.16,210.41
2023,3,19,13,1.31,3.03,4.16,178.2,360.88,25.87,0.74,3.75,1.48,-3.47,-1,0.06,71.69,4.88,62.04,5.32,10.12743895,209.84,209.79
2023,5,6,12,2.73,3.8,4.7,347.42,454.17,49.9,1.89,10.17,8.62,-0.92,3.85,0,53.19,5.98,62.24,5.37,10.22262165,229.13,229.02
2023,5,24,12,2.69,3.74,4.72,357.27,461.2,51.91,2.01,10.98,10.48,2.15,6.31,0,58.56,7.39,62.54,5.32,10.12743895,222.74,222.83
2023,5,30,13,2.97,3.7,4.51,367.12,446.83,53.08,2.02,10.88,12.95,-0.69,6.13,0,39.75,5.92,62.77,5.37,10.22262165,216.54,216.6
2023,4,1,12,2.1,3.66,4.5,263.58,435.85,38.67,1.3,6.45,1.72,-7.21,-2.74,0.35,51.38,3.6,62.08,5.36,10.20358511,219.86,219.93
2023,4,6,15,1.9,2.44,3.11,225.58,283.65,30.83,0.73,3.67,4,-6.01,-1,0,47.69,3.91,62.39,5.31,10.10840241,226.01,226.04
2023,5,18,12,2.07,3.48,4.72,275.9,419.67,36.8,1.32,6.98,10.7,1.09,5.9,0.07,53.38,6.84,62.58,5.29,10.07032934,230.88,230.97
2023,3,26,11,3.07,3.53,4.34,368.4,413.9,51.33,1.66,8.55,4.12,-9.22,-2.55,0,36.75,2.99,62.34,5.35,10.18454857,230.99,230.98
2023,5,26,16,0.96,1.52,2.48,114.77,178.08,15.28,0.3,1.52,5.89,0.76,3.33,0.23,71.44,6.65,62.36,5.28,10.0512928,216.94,216.96
2023,4,28,12,2.25,3.24,4.68,268.98,364.27,32.36,1.02,5.12,7.73,-3.82,1.95,0,44.69,4.7,62.42,5.34,10.16551203,227.37,227.42
2023,5,7,16,0.98,1.63,2.37,118.12,193.6,15.79,0.31,1.52,5.28,-1.02,2.13,0,65,5.8,62.22,5.28,10.0512928,222.54,222.58
2023,5,24,16,1.12,1.66,2.46,138.88,201.5,18.88,0.38,1.88,7.57,2.65,5.12,0,73.19,7.63,62.43,5.2,9.899000481,229.69,229.76
2023,3,24,15,1.03,2.19,3.01,132.12,260.02,18.56,0.42,2.12,1.9,-3.23,-0.67,0.05,70.31,4.94,62.11,5.24,9.975146639,229.05,228.96
2023,4,17,14,2.53,2.88,3.91,301.75,337.77,40.58,1.17,6,9.17,-2.47,3.35,0,44.19,5.13,62.56,5.31,10.10840241,227.98,228.1
2023,5,20,16,0.88,1.43,2.45,105.9,165.98,13.34,0.24,1.2,6.08,-0.81,2.64,0,62.19,5.86,62.34,5.25,9.994183178,222.59,222.52
2023,5,6,14,2.05,3.11,3.98,253.15,369.42,35.8,1.17,6.05,8.03,0.24,4.14,0,59.31,6.41,62.18,5.29,10.07032934,229.07,229.16
2023,3,1,13,1.81,2.7,3.9,215.73,307.85,27.5,0.8,4.2,2.69,-8.59,-2.95,0,44.31,3.3,62.61,5.27,10.03225626,238.53,238.47
2023,3,7,14,2.24,2.79,3.54,264.55,324.58,35.84,1.05,5.55,3.93,-9.63,-2.85,0,35.81,2.87,62.48,5.29,10.07032934,223.62,223.66
2023,5,2,11,1.03,3.4,4.64,146.6,401.77,21.36,0.73,3.67,4.4,-3.46,0.48,0,57.25,4.82,62.38,5.3,10.08936588,210.69,210.74
2023,5,6,15,1.62,2.51,3.27,197.9,295.98,27.83,0.76,3.92,7.41,0.34,3.88,0,62.19,6.47,62.15,5.25,9.994183178,227.05,227.1
2023,3,3,13,1.88,3.02,3.94,224.7,352.1,31.26,0.96,5,4.59,-7.88,-1.65,0,41.75,3.54,62.6,5.26,10.01321972,232.48,232.3
2023,3,1,12,1.94,2.86,4.07,226.88,326.15,29.53,0.88,4.55,3.19,-10.01,-3.41,0,38,2.93,62.65,5.25,9.994183178,241.3,241.13
2023,4,22,12,2.82,3.73,4.66,352.23,446.25,50.27,1.74,9.08,3.73,-4.94,-0.6,0.04,54.12,4.33,62.22,5.35,10.18454857,228.32,228.41
2023,5,25,10,1.88,3.35,4.36,241.42,411.35,35.37,1.28,6.52,8.35,0.91,4.63,0.02,61.44,6.77,62.45,5.27,10.03225626,229.81,229.94
2023,3,4,14,1.49,2.63,3.5,179.73,308.55,24.43,0.71,3.8,3.15,-4.99,-0.92,0,55.69,4.27,62.65,5.27,10.03225626,229.27,229.28
2023,3,20,11,1.15,2.85,4.25,153.73,332.45,21.2,0.61,3.05,1.62,-2.88,-0.63,0.1,74.69,5.19,61.84,5.14,9.784781245,206.25,206.57
2023,4,2,12,2.2,3.61,4.51,275.95,433.17,41.09,1.3,6.52,1.73,-5.56,-1.92,0.07,59.44,4.15,61.81,5.26,10.01321972,229.64,229.47
2023,4,15,11,3,3.63,4.55,369.42,431.48,52.54,1.64,8.05,9.66,-7.88,0.89,0,27.81,3.3,62.87,5.31,10.10840241,214.63,214.67
2023,4,24,15,0.88,2.18,3.22,112.42,255.77,15.63,0.39,1.98,2.48,-2.99,-0.26,0.25,69.06,5.07,62.37,5.23,9.956110099,213.36,213.6
2023,5,17,16,0.65,1.45,2.43,83.48,173.08,10.17,0.19,0.92,6.48,1.73,4.1,0.53,73.81,7.14,62.48,5.14,9.784781245,226.05,225.96
2023,3,30,12,2.56,3.4,4.48,308.15,394.35,41.67,1.33,6.8,5.36,-7.86,-1.25,0,37.94,3.42,62.23,5.26,10.01321972,237.49,237.22
2023,4,23,12,2.17,3.58,4.66,273.6,419.67,37.9,1.3,6.65,4.51,-6.31,-0.9,0,46.69,3.97,62.27,5.3,10.08936588,225,225.05
2023,4,24,13,0.71,3.27,4.44,100.75,386.35,14.34,0.46,2.27,4.02,-3.6,0.21,0.16,59.19,4.82,62.45,5.25,9.994183178,208.13,208.39
2023,5,31,15,1.93,2.55,3.36,239.48,311.05,32.92,0.98,5.25,11.75,-0.04,5.86,0,44.88,6.16,62.67,5.24,9.975146639,222.95,223.07
2023,3,24,14,1.52,2.84,3.74,189.02,336.77,26.66,0.74,3.83,2.7,-3.05,-0.17,0.04,67.25,5,62.12,5.22,9.93707356,229.85,229.78
2023,4,13,15,1.74,2.12,3.16,200.83,241.77,25.68,0.57,2.83,7.33,-4.75,1.3,0,41.94,4.27,62.51,5.22,9.93707356,222.27,222.3
2023,4,16,11,2.91,3.7,4.56,362.5,442.52,53.15,1.9,9.52,9.28,-9.24,0.02,0,25.88,2.99,62.67,5.29,10.07032934,221.35,221.28
2023,5,6,16,1.06,1.72,2.37,124.88,200.58,16.97,0.33,1.62,6.35,0.19,3.27,0,65.88,6.35,62.14,5.15,9.803817784,225.31,225.34
2023,5,14,17,0.31,0.68,1.41,38.3,78.8,4.92,0.05,0.23,5.5,0.51,3.01,0.07,71.94,6.53,62.25,5.07,9.651525469,223.63,223.6
2023,4,14,12,2.75,3.46,4.61,334.58,404.88,44.94,1.46,7.25,9.85,-6.79,1.53,0,31,3.72,62.73,5.26,10.01321972,226.44,226.35
2023,4,14,13,2.56,3.21,4.39,307.62,376.35,40.94,1.24,6.23,9.69,-5.33,2.18,0,34.75,4.15,62.7,5.27,10.03225626,225.9,225.82
2023,4,23,13,2.28,3.39,4.44,282.35,397.85,38.55,1.29,6.45,4.25,-5.17,-0.46,0.01,51.69,4.27,62.25,5.28,10.0512928,225,225.05
2023,5,2,12,1.02,3.39,4.69,143.23,399.12,21.01,0.72,3.7,3.76,-2.96,0.4,0,62.31,5,62.37,5.25,9.994183178,212.72,212.72
2023,5,16,13,1.75,3.21,4.49,226.48,378.75,28.98,0.98,4.88,9.03,-0.46,4.29,0.24,53.62,6.16,62.31,5.21,9.918037021,234.09,233.92
2023,5,16,14,1.22,2.68,4.01,159.02,314.35,20.66,0.62,3.15,8.49,-0.05,4.22,0.37,56.94,6.35,62.29,5.19,9.879963942,233.75,233.6
2023,5,23,13,0.61,3.13,4.5,90.1,373.8,11.65,0.36,1.83,11.15,0.5,5.82,0.33,49.88,6.59,62.59,5.25,9.994183178,219.14,219.18
2023,5,25,17,0.26,0.7,1.49,30.38,82.05,4.06,0.05,0.23,4.69,1.44,3.06,0.25,81.69,7.02,62.35,5.06,9.63248893,227.57,227.81
2023,5,29,14,2.31,3.19,4.04,287.12,388.25,40.67,1.41,7.17,10.9,2.94,6.92,0.02,59.62,7.75,62.67,5.21,9.918037021,215.12,215.23
2023,3,30,14,1.69,2.69,3.79,201.35,306.95,26.66,0.73,3.75,4.25,-6.39,-1.07,0,46.19,3.85,62.15,5.22,9.93707356,234.43,234.3
2023,4,2,15,1.17,2.19,3.08,146.5,257.48,20.75,0.44,2.17,0.26,-4.89,-2.32,0.18,69.88,4.39,61.74,5.17,9.841890863,231.38,231.32
2023,4,12,14,2.54,2.82,3.89,298.45,326.3,39.37,1.08,5.5,7.82,-5.65,1.08,0,37.69,3.97,62.59,5.25,9.994183178,231.77,231.85
2023,4,13,14,2.33,2.8,3.89,274.4,322.83,36.39,1.01,5.12,8.44,-5.4,1.52,0,37.25,4.09,62.51,5.24,9.975146639,225.36,225.39
2023,3,4,11,2.42,3.23,3.99,292.85,387.45,41.7,1.37,7.25,4.59,-9.24,-2.32,0,37,3.11,62.79,5.2,9.899000481,231.72,231.62
2023,3,21,11,1.6,2.79,4.27,204.4,320.8,28.01,0.8,4.05,0.79,-4.39,-1.81,0.6,69.31,4.52,61.95,5.17,9.841890863,214.91,214.95
2023,4,13,13,2.73,3.27,4.39,324.33,378.88,43.9,1.37,7,9.01,-6.27,1.37,0,33.94,3.91,62.55,5.24,9.975146639,227.3,227.28
2023,4,15,16,1.06,1.35,2.25,121.52,153.88,15.49,0.2,1,6.8,-4.38,1.21,0,44.75,4.39,62.72,5.12,9.746708166,218.18,218.34
2023,5,21,15,0.93,2.1,3.32,120.6,245.8,14.91,0.38,2,7.17,-0.32,3.43,0.16,60.12,6.1,62.46,5.17,9.841890863,228.68,228.45
2023,5,30,11,3.33,3.86,4.67,421.7,468.17,60.79,2.38,13.15,13.04,-3.02,5.01,0,33.12,4.94,62.85,5.21,9.918037021,216.29,216.32
2023,4,22,16,1.07,1.5,2.29,123.62,173.7,16.11,0.26,1.27,1.52,-4.52,-1.5,0.1,65.5,4.52,62.11,5.15,9.803817784,225.43,225.58
2023,3,9,12,2.61,3.3,4.2,315.62,385.08,43.73,1.48,7.67,3.55,-9.94,-3.2,0,36.44,2.87,62.5,5.22,9.93707356,217.95,217.87
2023,4,1,14,1.08,2.87,3.81,142.77,335.23,20.61,0.58,2.95,0.25,-5.64,-2.7,0.51,65.25,4.09,61.96,5.19,9.879963942,222.26,222.37
2023,4,17,12,3.06,3.56,4.63,372.33,418.58,51.57,1.75,9.2,10.3,-3.3,3.5,0,38.75,4.82,62.58,5.21,9.918037021,227.25,227.29
2023,4,18,11,3.35,3.73,4.57,409.33,443.08,58.18,2.03,10.6,9.91,-3.55,3.19,0,40,4.82,62.81,5.22,9.93707356,227.43,227.43
2023,4,26,15,1.67,2.33,3.22,199.08,271.17,26.8,0.63,3.23,4.31,-2.28,1.01,0.07,63.19,5.25,62.29,5.17,9.841890863,224.08,224.22
2023,5,29,13,2.52,3.63,4.51,314.92,440.67,45.45,1.73,9.25,11.43,2.36,6.9,0.01,55.88,7.51,62.69,5.19,9.879963942,214.07,214.17
2023,5,31,11,3.17,3.86,4.67,400.65,468.1,57.94,2.38,13.2,12.8,-6.02,3.4,0,27,3.97,62.79,5.21,9.918037021,220.81,220.86
2023,3,14,11,2.36,3.04,4.16,286.1,355.9,37.6,1.2,6.08,3.28,-6.69,-1.7,0.01,48.44,3.72,62.36,5.23,9.956110099,226.51,226.61
2023,5,11,11,3.52,3.88,4.66,430.33,455.35,61.27,2.22,11.9,7.31,-10.15,-1.42,0,26.69,2.75,62.5,5.24,9.975146639,212.65,212.37
2023,3,9,13,2.22,3.02,4.03,263.58,347.55,35.8,1.15,6.02,3.12,-8.85,-2.87,0,40.88,3.11,62.45,5.2,9.899000481,218.11,218.03
2023,3,14,15,0.94,1.6,2.91,105.88,173.8,12.63,0.27,1.33,0.56,-5.02,-2.23,0.01,67.88,4.33,62.16,5.13,9.765744706,226.05,226.13
2023,4,8,12,2.77,3.69,4.57,336.15,428.12,47.67,1.66,8.38,7.04,-8.91,-0.94,0,30.94,3.11,62.8,5.2,9.899000481,221.59,221.52
2023,4,10,12,2.98,3.72,4.58,361.12,435.7,52.04,1.73,8.92,7.2,-8.08,-0.44,0,32.81,3.3,62.55,5.17,9.841890863,229.72,229.56
2023,4,12,11,3.39,3.74,4.52,415.48,444.3,60.22,2.02,10.5,8.15,-8.49,-0.17,0,29.44,3.17,62.68,5.18,9.860927403,235.76,235.73
